# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
         70        9.5727593332        0.0000000000        3.0960333022        0.0000010121        0.0000000000
         71        9.7635356499        0.0000000000        3.1129999736        0.0000010125        0.0000000000
         72        9.9513717083        0.0000000000        3.1284220700        0.0000010129        0.0000000000
         73       10.1360117202        0.0000000000        3.1423572996        0.0000010132        0.0000000000
         74       10.3171983433        0.0000000000        3.1548693667        0.0000010136        0.0000000000
         75       10.4946772681        0.0000000000        3.1660244565        0.0000010138        0.0000000000
         76       10.6682317506        0.0000000000        3.1758557966        0.0000010143        0.0000000000
         77       10.8375465266        0.0000000000        3.1844909212        0.0000010144        0.0000000000
         78       11.0023654990        0.0000000000        3.1920070307        0.0000010147        0.0000000000
         79       11.1624730386        0.0000000000        3.1984501613        0.0000010148        0.0000000000
         80       11.3177093170        0.0000000000        3.2038231957        0.0000010157        0.0000000000
         81       11.4676706821        0.0000000000        3.2083446141        0.0000010154        0.0000000000
         82       11.6121651276        0.0000000000        3.2120545418        0.0000010161        0.0000000000
         83       11.7511335094        0.0000000000        3.2148808722        0.0000010164        0.0000000000
