# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
        347        2.3454524466       13.0308810322        0.6847154178  5540257.2809200706        0.0000000000
        348        1.9636073765       13.0144457015        0.5834215789  5480645.8970434433        0.0000000000
        349        1.5813474195       12.9965478825        0.4813654233  5430089.9698318383        0.0000000000
        350        1.1989815681       12.9776994217        0.3787122647  5391722.8741193172        0.0000000000
        351        0.8168886021       12.9572657639        0.2755553486  5362234.3846165491        0.0000000000
        352        0.4354412330       12.9360845394        0.1719903259  5347041.1442126678        0.0000000000
        353        0.0549919987       12.9133216127        0.0681293569  5340722.9043159643        0.0000000000
        354        0.3241082003       12.8898997137        0.0359122841  5346136.6890550712        0.0000000000
        355        0.7015096979       12.8650429654        0.1400237043  5361497.9662647126        0.0000000000
        356        1.0769359265       12.8396019552        0.2440298756  5386782.3219225081        0.0000000000
        357        1.4500458789       12.8128142356        0.3478264284  5423909.8544180300        0.0000000000
        358        1.8204896236       12.7839357879        0.4513246083  5468976.8793238970        0.0000000000
        359        2.1879442725       12.7531795897        0.5544116075  5526795.9055335363        0.0000000000
        360        2.5520905191       12.7224315332        0.6569756119  5592072.3859652979        0.0000000000
        361        2.9161063038       12.6876061496        0.7596402298  5666226.7998682586        0.0000000000
        362        3.2705093197       12.6579717048        0.8601810734  5752918.8309961818        0.0000000000
        363        3.6221451943       12.6259156015        0.9602141945  5848261.6708815154        0.0000000000
        364        3.9699688492       12.5925971956        1.0593936039  5952047.9378197091        0.0000000000
        365        4.3131847071       12.5583994843        1.1574857617  6064900.9531154633        0.0000000000
        366        4.6514633577       12.5234081989        1.2543663791  6186090.8890977278        0.0000000000
        367        4.9844170718       12.4880865619        1.3497844038  6314014.2323028101        0.0000000000
        368        5.3120490902       12.4518023607        1.4435136665  6452432.6485417970        0.0000000000
        369        5.6339729419       12.4149518500        1.5356154726  6593503.2820515288        0.0000000000
        370        5.9497307375       12.3781189921        1.6262118172  6745491.2637941577        0.0000000000
        371        6.2587885596       12.3415418334        1.7152950495  6901111.5231449576        0.0000000000
        372        6.5610046038       12.3050195957        1.8027853696  7058708.8664051676        0.0000000000
        373        6.8562390275       12.2687046568        1.8885281192  7223058.0499993525        0.0000000000
        374        7.1443588042       12.2324814843        1.9723464336  7386630.8957807897        0.0000000000
        375        7.4251254286       12.1964383485        2.0540558550  7557017.1950132968        0.0000000000
        376        7.6984672024       12.1606971496        2.1335174007  7728444.2965403078        0.0000000000
        377        7.9642386369       12.1249843997        2.2106287642  7901601.0313418759        0.0000000000
        378        8.2221388791       12.0896872998        2.2853625106  8078520.4790545339        0.0000000000
        379        8.4718257327       12.0549487657        2.3577109360  8252996.0139695965        0.0000000000
        380        8.7131626485       12.0208053836        2.4276274913  8429990.1211847495        0.0000000000
        381        8.9459813015       11.9873866466        2.4950558363  8604985.2411648743        0.0000000000
        382        9.1700327730       11.9547073273        2.5599491470  8778221.0225512851        0.0000000000
        383        9.3851441532       11.9230675265        2.6222268195  8950310.3385764230        0.0000000000
        384        9.5911877817       11.8922937253        2.6818429358  9118491.7901197784        0.0000000000
        385        9.7880108566       11.8626016157        2.7387692691  9283184.3904469851        0.0000000000
        386        9.9753623136       11.8341069233        2.7929821882  9443526.5045788009        0.0000000000
        387       10.1531278635       11.8067569688        2.8444082957  9598358.7637466360        0.0000000000
        388       10.3212100109       11.7808559438        2.8929988316  9748459.2615299616        0.0000000000
        389       10.4794477662       11.7561737660        2.9387763215  9891860.8480560873        0.0000000000
        390       10.6276937445       11.7330132234        2.9816525420 10028655.0304691289        0.0000000000
        391       10.7658003035       11.7114332053        3.0216311009 10156978.6293975394        0.0000000000
        392       10.8936972223       11.6913341100        3.0586823165 10275171.5288296621        0.0000000000
        393       11.0113023107       11.6729384125        3.0927801652 10384585.1046610735        0.0000000000
        394       11.1184697694       11.6562136406        3.1238946102 10483837.7896438669        0.0000000000
        395       11.2150559403       11.6412953460        3.1520414255 10573998.1844997443        0.0000000000
        396       11.3010876742       11.6281614331        3.1771471793 10654045.5658285953        0.0000000000
        397       11.3764647181       11.6168094162        3.1992430345 10724485.9741827957        0.0000000000
        398       11.4410969112       11.6073605873        3.2183188986 10785461.6615059804        0.0000000000
        399       11.4948766518       11.5998432321        3.2343220184 10836057.7413485777        0.0000000000
        400       11.5378405582       11.5943439512        3.2472676827 10877839.2419794500        0.0000000000
        401       11.5699426028       11.5906757463        3.2571559106 10908991.8976213876        0.0000000000
        402       11.5911603071       11.5890341482        3.2639685918 10930989.0245229322        0.0000000000
        403       11.6013362237       11.5894278642        3.2677085094 10942750.4682647400        0.0000000000
        404       11.6013362237       11.5894278824        3.2677085094 10942750.4854773860        0.0000000000
        405       11.6013362237       11.5894278824        3.2677085094 10942750.4854773860        0.0000000000
