# Iteration        Mass Balance        Mass storage      Energy balance   Fluid energy stor   Solid energy stor
         46        4.7267709369        0.0000000000        2.1650551034        0.0000010058        0.0000000000
         47        4.9185221244        0.0000000000        2.2236198651        0.0000010056        0.0000000000
         48        5.1124614446        0.0000000000        2.2808514421        0.0000010059        0.0000000000
         49        5.3084275367        0.0000000000        2.3366746448        0.0000010060        0.0000000000
         50        5.5062690088        0.0000000000        2.3910087131        0.0000010061        0.0000000000
         51        5.7058015596        0.0000000000        2.4438011195        0.0000010062        0.0000000000
         52        5.9068400122        0.0000000000        2.4950024616        0.0000010064        0.0000000000
         53        6.1092287868        0.0000000000        2.5445375458        0.0000010072        0.0000000000
         54        6.3127849858        0.0000000000        2.5923556112        0.0000010072        0.0000000000
         55        6.5173152406        0.0000000000        2.6384185309        0.0000010076        0.0000000000
         56        6.7226412349        0.0000000000        2.6826757095        0.0000010079        0.0000000000
         57        6.9285301886        0.0000000000        2.7251265774        0.0000010084        0.0000000000
         58        7.1347843020        0.0000000000        2.7657412502        0.0000010085        0.0000000000
         59        7.3412089848        0.0000000000        2.8044877888        0.0000010084        0.0000000000
         60        7.5475879230        0.0000000000        2.8413566247        0.0000010088        0.0000000000
         61        7.7536986544        0.0000000000        2.8763465786        0.0000010095        0.0000000000
         62        7.9593163607        0.0000000000        2.9094582428        0.0000010099        0.0000000000
         63        8.1642115832        0.0000000000        2.9406995011        0.0000010098        0.0000000000
         64        8.3681522660        0.0000000000        2.9700844041        0.0000010103        0.0000000000
         65        8.5709023215        0.0000000000        2.9976308670        0.0000010105        0.0000000000
         66        8.7722203353        0.0000000000        3.0233643809        0.0000010108        0.0000000000
         67        8.9718623600        0.0000000000        3.0473153293        0.0000010112        0.0000000000
         68        9.1695833232        0.0000000000        3.0695197833        0.0000010116        0.0000000000
         69        9.3651327319        0.0000000000        3.0900185816        0.0000010121        0.0000000000
         70        9.5582593613        0.0000000000        3.1088562822        0.0000010118        0.0000000000
         71        9.7487085378        0.0000000000        3.1260843704        0.0000010125        0.0000000000
         72        9.9362261572        0.0000000000        3.1417573768        0.0000010133        0.0000000000
         73       10.1205559569        0.0000000000        3.1559318407        0.0000010135        0.0000000000
         74       10.3014393747        0.0000000000        3.1686699627        0.0000010137        0.0000000000
         75       10.4786198069        0.0000000000        3.1800359197        0.0000010139        0.0000000000
         76       10.6518767841        0.0000000000        3.1900601370        0.0000010141        0.0000000000
         77       10.8208890494        0.0000000000        3.1988664914        0.0000010146        0.0000000000
         78       10.9853918646        0.0000000000        3.2065270359        0.0000010146        0.0000000000
         79       11.1451575326        0.0000000000        3.2130806733        0.0000010151        0.0000000000
         80       11.3000096266        0.0000000000        3.2185207479        0.0000010152        0.0000000000
         81       11.4495216579        0.0000000000        3.2230536902        0.0000010162        0.0000000000
         82       11.5934721773        0.0000000000        3.2267036604        0.0000010163        0.0000000000
         83       11.7317647378        0.0000000000        3.2293779191        0.0000010170        0.0000000000
         84       11.8638487618        0.0000000000        3.2313712033        0.0000010171        0.0000000000
         85       11.9896744520        0.0000000000        3.2325330161        0.0000010169        0.0000000000
         86       12.1088338659        0.0000000000        3.2330099706        0.0000010173        0.0000000000
         87       12.2211305592        0.0000000000        3.2327548031        0.0000010177        0.0000000000
         88       12.3261748020        0.0000000000        3.2318709257        0.0000010184        0.0000000000
         89       12.4238120281        0.0000000000        3.2302455162        0.0000010188        0.0000000000
         90       12.5135464582        0.0000000000        3.2280430252        0.0000010192        0.0000000000
         91       12.5952839305        0.0000000000        3.2250680463        0.0000010191        0.0000000000
         92       12.6685658056        0.0000000000        3.2214253258        0.0000010196        0.0000000000
         93       12.7330924920        0.0000000000        3.2170691416        0.0000010201        0.0000000000
         94       12.7886533539        0.0000000000        3.2118675668        0.0000010206        0.0000000000
         95       12.8348937291        0.0000000000        3.2058045225        0.0000010206        0.0000000000
         96       12.8714309016        0.0000000000        3.1988823590        0.0000010205        0.0000000000
         97       12.8980366990        0.0000000000        3.1909698527        0.0000010216        0.0000000000
         98       12.9144390182        0.0000000000        3.1819742646        0.0000010218        0.0000000000
         99       12.9203526199        0.0000000000        3.1718224824        0.0000010222        0.0000000000
        100       12.9155134573        0.0000000000        3.1604304112        0.0000010228        0.0000000000
        101       12.8996790892        0.0000000000        3.1477108313        0.0000010225        0.0000000000
        102       12.8726324904        0.0000000000        3.1335711149        0.0000010229        0.0000000000
        103       12.8341810038        0.0000000000        3.1179192132        0.0000010235        0.0000000000
        104       12.7841552184        0.0000000000        3.1006660797        0.0000010233        0.0000000000
        105       12.7224149775        0.0000000000        3.0817239747        0.0000010235        0.0000000000
        106       12.6488477706        0.0000000000        3.0610117113        0.0000010241        0.0000000000
        107       12.5633726640        0.0000000000        3.0384491595        0.0000010242        0.0000000000
        108       12.4659366919        0.0000000000        3.0139654997        0.0000010247        0.0000000000
        109       12.3565209629        0.0000000000        2.9874932767        0.0000010248        0.0000000000
        110       12.2352036302        0.0000000000        2.9589137346        0.0000010253        0.0000000000
        111       12.1019203352        0.0000000000        2.9282634607        0.0000010256        0.0000000000
        112       11.9567299226        0.0000000000        2.8955084620        0.0000010258        0.0000000000
        113       11.7998430396        0.0000000000        2.8605118345        0.0000010267        0.0000000000
        114       11.6313746696        0.0000000000        2.8232527761        0.0000010267        0.0000000000
        115       11.4513361154        0.0000000000        2.7838296143        0.0000010268        0.0000000000
        116       11.2601453987        0.0000000000        2.7420150695        0.0000010268        0.0000000000
        117       11.0577587300        0.0000000000        2.6980140818        0.0000010277        0.0000000000
        118       10.8446124536        0.0000000000        2.6516351387        0.0000010275        0.0000000000
        119       10.6207902626        0.0000000000        2.6030195484        0.0000010277        0.0000000000
        120       10.3867366764        0.0000000000        2.5520162252        0.0000010282        0.0000000000
        121       10.1425283667        0.0000000000        2.4988170047        0.0000010286        0.0000000000
        122        9.8886987631        0.0000000000        2.4432298148        0.0000010287        0.0000000000
        123        9.6253681014        0.0000000000        2.3854469504        0.0000010291        0.0000000000
        124        9.3529308982        0.0000000000        2.3254348493        0.0000010289        0.0000000000
        125        9.0718633333        0.0000000000        2.2630978406        0.0000010293        0.0000000000
        126        8.7823127401        0.0000000000        2.1986504926        0.0000010298        0.0000000000
        127        8.4847240914        0.0000000000        2.1320540182        0.0000010300        0.0000000000
        128        8.1795033492        0.0000000000        2.0633142729        0.0000010306        0.0000000000
        129        7.8670701855        0.0000000000        1.9924328370        0.0000010305        0.0000000000
        130        7.5476761655        0.0000000000        1.9195741732        0.0000010307        0.0000000000
        131        7.2217664179        0.0000000000        1.8447363612        0.0000010311        0.0000000000
        132        6.8897603304        0.0000000000        1.7679471438        0.0000010311        0.0000000000
        133        6.5520487545        0.0000000000        1.6892647152        0.0000010308        0.0000000000
        134        6.2090194619        0.0000000000        1.6087569713        0.0000010311        0.0000000000
        135        5.8610689738        0.0000000000        1.5264886711        0.0000010317        0.0000000000
        136        5.5085959404        0.0000000000        1.4425249303        0.0000010317        0.0000000000
        137        5.1519998821        0.0000000000        1.3569345474        0.0000010317        0.0000000000
        138        4.7916816525        0.0000000000        1.2697872467        0.0000010316        0.0000000000
        139        4.4280364147        0.0000000000        1.1811609103        0.0000010324        0.0000000000
        140        4.0614609432        0.0000000000        1.0911311480        0.0000010321        0.0000000000
        141        3.6923458560        0.0000000000        0.9997822182        0.0000010319        0.0000000000
        142        3.3210823209        0.0000000000        0.9071960322        0.0000010323        0.0000000000
        143        2.9480558177        0.0000000000        0.8134616864        0.0000010324        0.0000000000
        144        2.5736502470        0.0000000000        0.7186682373        0.0000010324        0.0000000000
        145        2.1982432898        0.0000000000        0.6229088646        0.0000010327        0.0000000000
        146        1.8222111554        0.0000000000        0.5262769545        0.0000010328        0.0000000000
        147        1.4459241023        0.0000000000        0.4288693092        0.0000010325        0.0000000000
        148        1.0697659023        0.0000000000        0.3307667259        0.0000010325        0.0000000000
        149        0.6940437829        0.0000000000        0.2321237166        0.0000010326        0.0000000000
        150        0.3191443912        0.0000000000        0.1330098212        0.0000010331        0.0000000000
        151        0.0545716651        0.0000000000        0.0335205484        0.0000010330        0.0000000000
        152        0.4267657658        0.0000000000        0.0662336364        0.0000010328        0.0000000000
        153        0.7971002175        0.0000000000        0.1661455244        0.0000010327        0.0000000000
        154        1.1652317719        0.0000000000        0.2661180799        0.0000010329        0.0000000000
        155        1.5308800508        0.0000000000        0.3659955827        0.0000010324        0.0000000000
        156        1.8936886638        0.0000000000        0.4657047483        0.0000010330        0.0000000000
        157        2.2533355710        0.0000000000        0.5651437543        0.0000010325        0.0000000000
        158        2.6095155053        0.0000000000        0.6641991971        0.0000010325        0.0000000000
        159        2.9619156489        0.0000000000        0.7627732187        0.0000010324        0.0000000000
        160        3.3102751497        0.0000000000        0.8607210805        0.0000010325        0.0000000000
        161        3.6542884498        0.0000000000        0.9579479804        0.0000010321        0.0000000000
        162        3.9936557505        0.0000000000        1.0543648958        0.0000010324        0.0000000000
        163        4.3280997108        0.0000000000        1.1498633912        0.0000010318        0.0000000000
        164        4.6573528406        0.0000000000        1.2443351535        0.0000010323        0.0000000000
        165        4.9811469619        0.0000000000        1.3376794395        0.0000010318        0.0000000000
        166        5.2992246487        0.0000000000        1.4297908896        0.0000010316        0.0000000000
        167        5.6113437806        0.0000000000        1.5205596600        0.0000010315        0.0000000000
        168        5.9172399896        0.0000000000        1.6099047219        0.0000010316        0.0000000000
        169        6.2166714035        0.0000000000        1.6977325318        0.0000010314        0.0000000000
        170        6.5094057217        0.0000000000        1.7839469484        0.0000010312        0.0000000000
        171        6.7952173921        0.0000000000        1.8684549807        0.0000010308        0.0000000000
        172        7.0738831519        0.0000000000        1.9511689457        0.0000010307        0.0000000000
        173        7.3451861305        0.0000000000        2.0320045502        0.0000010300        0.0000000000
        174        7.6089182291        0.0000000000        2.1108788312        0.0000010302        0.0000000000
        175        7.8648749260        0.0000000000        2.1877116710        0.0000010303        0.0000000000
        176        8.1128615811        0.0000000000        2.2624260962        0.0000010302        0.0000000000
        177        8.3526883892        0.0000000000        2.3349482528        0.0000010294        0.0000000000
        178        8.5841734749        0.0000000000        2.4052045967        0.0000010291        0.0000000000
        179        8.8071373357        0.0000000000        2.4731305546        0.0000010291        0.0000000000
        180        9.0214081138        0.0000000000        2.5386638775        0.0000010287        0.0000000000
        181        9.2268461311        0.0000000000        2.6017155122        0.0000010285        0.0000000000
        182        9.4232768337        0.0000000000        2.6622481593        0.0000010283        0.0000000000
        183        9.6105501194        0.0000000000        2.7202065161        0.0000010277        0.0000000000
        184        9.7885159445        0.0000000000        2.7755466745        0.0000010279        0.0000000000
        185        9.9570802735        0.0000000000        2.8281722948        0.0000010274        0.0000000000
        186       10.1160941100        0.0000000000        2.8780585931        0.0000010270        0.0000000000
        187       10.2654084963        0.0000000000        2.9251950196        0.0000010268        0.0000000000
        188       10.4049744524        0.0000000000        2.9694667329        0.0000010268        0.0000000000
        189       10.5346367756        0.0000000000        3.0108899504        0.0000010260        0.0000000000
        190       10.6543259606        0.0000000000        3.0493962533        0.0000010263        0.0000000000
        191       10.7639384940        0.0000000000        3.0849671981        0.0000010262        0.0000000000
        192       10.8634139765        0.0000000000        3.1175438298        0.0000010252        0.0000000000
        193       10.9526443315        0.0000000000        3.1471357650        0.0000010254        0.0000000000
        194       11.0316142603        0.0000000000        3.1736578408        0.0000010246        0.0000000000
        195       11.1002273571        0.0000000000        3.1971265744        0.0000010245        0.0000000000
        196       11.1584338453        0.0000000000        3.2175199145        0.0000010246        0.0000000000
        197       11.2062270010        0.0000000000        3.2347737587        0.0000010239        0.0000000000
        198       11.2435459379        0.0000000000        3.2489025544        0.0000010234        0.0000000000
        199       11.2703652112        0.0000000000        3.2598859042        0.0000010230        0.0000000000
        200       11.2866742475        0.0000000000        3.2677030605        0.0000010226        0.0000000000
        201       11.2924659664        0.0000000000        3.2723377288        0.0000010221        0.0000000000
        202       11.2877370297        0.0000000000        3.2737807761        0.0000010225        0.0000000000
        203       11.2724948429        0.0000000000        3.2720243594        0.0000010217        0.0000000000
        204       11.2467536193        0.0000000000        3.2670622988        0.0000010213        0.0000000000
        205       11.2105358965        0.0000000000        3.2588913793        0.0000010210        0.0000000000
        206       11.1638723386        0.0000000000        3.2475107765        0.0000010205        0.0000000000
        207       11.1068020150        0.0000000000        3.2329215624        0.0000010202        0.0000000000
        208       11.0393714465        0.0000000000        3.2151289210        0.0000010202        0.0000000000
        209       10.9616335743        0.0000000000        3.1941396501        0.0000010199        0.0000000000
        210       10.8736413385        0.0000000000        3.1699741724        0.0000010197        0.0000000000
        211       10.7754998088        0.0000000000        3.1426067189        0.0000010194        0.0000000000
        212       10.6672536564        0.0000000000        3.1120872724        0.0000010192        0.0000000000
        213       10.5489766050        0.0000000000        3.0784506314        0.0000010191        0.0000000000
        214       10.4208121951        0.0000000000        3.0416579275        0.0000010181        0.0000000000
        215       10.2828039488        0.0000000000        3.0017996937        0.0000010179        0.0000000000
        216       10.1351072926        0.0000000000        2.9588506847        0.0000010179        0.0000000000
        217        9.9777911279        0.0000000000        2.9128927294        0.0000010179        0.0000000000
        218        9.8110268698        0.0000000000        2.8639059700        0.0000010176        0.0000000000
        219        9.6348939649        0.0000000000        2.8119849399        0.0000010166        0.0000000000
        220        9.4495677503        0.0000000000        2.7571281284        0.0000010167        0.0000000000
        221        9.2551770993        0.0000000000        2.6993980696        0.0000010164        0.0000000000
        222        9.0518540688        0.0000000000        2.6388630889        0.0000010161        0.0000000000
        223        8.8397841268        0.0000000000        2.5755468556        0.0000010155        0.0000000000
        224        8.6191231135        0.0000000000        2.5095147290        0.0000010155        0.0000000000
        225        8.3900292589        0.0000000000        2.4408411190        0.0000010152        0.0000000000
        226        8.1526828619        0.0000000000        2.3695866289        0.0000010152        0.0000000000
        227        7.9072668071        0.0000000000        2.2958219915        0.0000010147        0.0000000000
        228        7.6539799389        0.0000000000        2.2196086966        0.0000010145        0.0000000000
        229        7.3930123712        0.0000000000        2.1410297392        0.0000010143        0.0000000000
        230        7.1245599067        0.0000000000        2.0601730543        0.0000010140        0.0000000000
        231        6.8488318440        0.0000000000        1.9771216945        0.0000010140        0.0000000000
        232        6.5660437070        0.0000000000        1.8919610996        0.0000010143        0.0000000000
        233        6.2764159754        0.0000000000        1.8047847161        0.0000010131        0.0000000000
        234        5.9801739036        0.0000000000        1.7156878647        0.0000010128        0.0000000000
        235        5.6775479209        0.0000000000        1.6247698770        0.0000010131        0.0000000000
        236        5.3687750253        0.0000000000        1.5321337054        0.0000010133        0.0000000000
        237        5.0540999423        0.0000000000        1.4378845380        0.0000010125        0.0000000000
        238        4.7337654433        0.0000000000        1.3421355317        0.0000010127        0.0000000000
        239        4.4080356588        0.0000000000        1.2449880895        0.0000010125        0.0000000000
        240        4.0771701200        0.0000000000        1.1465562886        0.0000010130        0.0000000000
        241        3.7414273802        0.0000000000        1.0469647700        0.0000010124        0.0000000000
        242        3.4010812088        0.0000000000        0.9463286808        0.0000010126        0.0000000000
        243        3.0564089466        0.0000000000        0.8447679012        0.0000010125        0.0000000000
        244        2.7076940359        0.0000000000        0.7424024694        0.0000010121        0.0000000000
        245        2.3552150012        0.0000000000        0.6393665825        0.0000010121        0.0000000000
        246        1.9992858755        0.0000000000        0.5357627031        0.0000010125        0.0000000000
        247        1.6402014138        0.0000000000        0.4317197184        0.0000010120        0.0000000000
        248        1.2782548667        0.0000000000        0.3273758668        0.0000010118        0.0000000000
        249        0.9137573076        0.0000000000        0.2228547625        0.0000010117        0.0000000000
        250        0.5470261203        0.0000000000        0.1182823400        0.0000010118        0.0000000000
        251        0.1783734398        0.0000000000        0.0137907605        0.0000010117        0.0000000000
        252        0.1918382039        0.0000000000        0.0905306675        0.0000010119        0.0000000000
        253        0.5633078281        0.0000000000        0.1945289835        0.0000010121        0.0000000000
        254        0.9356993847        0.0000000000        0.2980784321        0.0000010122        0.0000000000
        255        1.3086687953        0.0000000000        0.4010615753        0.0000010119        0.0000000000
        256        1.6818745827        0.0000000000        0.5033530923        0.0000010118        0.0000000000
        257        2.0549541119        0.0000000000        0.6048471681        0.0000010123        0.0000000000
        258        2.4275390009        0.0000000000        0.7054387617        0.0000010120        0.0000000000
        259        2.7992901531        0.0000000000        0.8049953312        0.0000010125        0.0000000000
        260        3.1698428065        0.0000000000        0.9034062331        0.0000010119        0.0000000000
        261        3.5388239123        0.0000000000        1.0005666136        0.0000010127        0.0000000000
        262        3.9058602442        0.0000000000        1.0963734588        0.0000010121        0.0000000000
        263        4.2705746682        0.0000000000        1.1907262944        0.0000010124        0.0000000000
        264        4.6325890780        0.0000000000        1.2835259779        0.0000010129        0.0000000000
        265        4.9915217231        0.0000000000        1.3746775577        0.0000010130        0.0000000000
        266        5.3469924561        0.0000000000        1.4640869333        0.0000010134        0.0000000000
        267        5.6986000407        0.0000000000        1.5516801659        0.0000010132        0.0000000000
        268        6.0459669629        0.0000000000        1.6373643996        0.0000010135        0.0000000000
        269        6.3887053979        0.0000000000        1.7210593596        0.0000010136        0.0000000000
        270        6.7264310205        0.0000000000        1.8026847797        0.0000010138        0.0000000000
        271        7.0587357172        0.0000000000        1.8821859184        0.0000010135        0.0000000000
        272        7.3852376770        0.0000000000        1.9594901152        0.0000010142        0.0000000000
        273        7.7055491469        0.0000000000        2.0345332347        0.0000010139        0.0000000000
        274        8.0192825012        0.0000000000        2.1072576190        0.0000010148        0.0000000000
        275        8.3260533717        0.0000000000        2.1776093026        0.0000010145        0.0000000000
        276        8.6254777712        0.0000000000        2.2455395587        0.0000010149        0.0000000000
        277        8.9171949439        0.0000000000        2.3109889463        0.0000010149        0.0000000000
        278        9.2008418485        0.0000000000        2.3739062663        0.0000010151        0.0000000000
        279        9.4759699654        0.0000000000        2.4343246369        0.0000010160        0.0000000000
        280        9.7422691693        0.0000000000        2.4921650462        0.0000010163        0.0000000000
        281        9.9994556887        0.0000000000        2.5473324609        0.0000010161        0.0000000000
        282       10.2470900301        0.0000000000        2.5998829725        0.0000010163        0.0000000000
        283       10.4848035614        0.0000000000        2.6498194617        0.0000010169        0.0000000000
        284       10.7124340132        0.0000000000        2.6969749221        0.0000010170        0.0000000000
        285       10.9294592797        0.0000000000        2.7415117512        0.0000010176        0.0000000000
        286       11.1357112757        0.0000000000        2.7832920152        0.0000010177        0.0000000000
        287       11.3308414604        0.0000000000        2.8223514750        0.0000010178        0.0000000000
        288       11.5145842735        0.0000000000        2.8586671159        0.0000010181        0.0000000000
        289       11.6866441108        0.0000000000        2.8922552853        0.0000010184        0.0000000000
        290       11.8468399184        0.0000000000        2.9230473269        0.0000010191        0.0000000000
        291       11.9947899754        0.0000000000        2.9511656717        0.0000010194        0.0000000000
        292       12.1304775001        0.0000000000        2.9764296730        0.0000010192        0.0000000000
        293       12.2535050306        0.0000000000        2.9990074208        0.0000010196        0.0000000000
        294       12.3637365828        0.0000000000        3.0188547298        0.0000010202        0.0000000000
        295       12.4610987486        0.0000000000        3.0358921683        0.0000010210        0.0000000000
        296       12.5453612497        0.0000000000        3.0501910704        0.0000010207        0.0000000000
        297       12.6163416659        0.0000000000        3.0618003617        0.0000010210        0.0000000000
        298       12.6739887466        0.0000000000        3.0706719219        0.0000010213        0.0000000000
        299       12.7182184526        0.0000000000        3.0768074935        0.0000010217        0.0000000000
        300       12.7489465470        0.0000000000        3.0802221209        0.0000010220        0.0000000000
        301       12.7661112968        0.0000000000        3.0809337647        0.0000010223        0.0000000000
        302       12.7696796395        0.0000000000        3.0789523352        0.0000010225        0.0000000000
        303       12.7596399179        0.0000000000        3.0742869312        0.0000010226        0.0000000000
        304       12.7360020164        0.0000000000        3.0669488595        0.0000010234        0.0000000000
        305       12.6987951095        0.0000000000        3.0569487352        0.0000010232        0.0000000000
        306       12.6480711023        0.0000000000        3.0442974389        0.0000010236        0.0000000000
        307       12.5838999301        0.0000000000        3.0290075992        0.0000010241        0.0000000000
        308       12.5063732734        0.0000000000        3.0110912638        0.0000010245        0.0000000000
        309       12.4156032762        0.0000000000        2.9905613541        0.0000010250        0.0000000000
        310       12.3117218398        0.0000000000        2.9674306023        0.0000010252        0.0000000000
        311       12.1949570754        0.0000000000        2.9416456797        0.0000010250        0.0000000000
        312       12.0653433023        0.0000000000        2.9133390988        0.0000010257        0.0000000000
        313       11.9230842265        0.0000000000        2.8825112827        0.0000010259        0.0000000000
        314       11.7685064795        0.0000000000        2.8490737243        0.0000010263        0.0000000000
        315       11.6017690119        0.0000000000        2.8130989414        0.0000010268        0.0000000000
        316       11.4230121930        0.0000000000        2.7746916750        0.0000010269        0.0000000000
        317       11.2327355452        0.0000000000        2.7336577485        0.0000010269        0.0000000000
        318       11.0309037809        0.0000000000        2.6902832519        0.0000010272        0.0000000000
        319       10.8180769769        0.0000000000        2.6443503300        0.0000010276        0.0000000000
        320       10.5943227224        0.0000000000        2.5960830063        0.0000010280        0.0000000000
        321       10.3601987234        0.0000000000        2.5452895499        0.0000010282        0.0000000000
        322       10.1157640064        0.0000000000        2.4922291705        0.0000010282        0.0000000000
        323        9.8615715244        0.0000000000        2.4367361481        0.0000010287        0.0000000000
        324        9.5978466822        0.0000000000        2.3789450111        0.0000010291        0.0000000000
        325        9.3249333129        0.0000000000        2.3188983020        0.0000010290        0.0000000000
        326        9.0433150983        0.0000000000        2.2565201819        0.0000010296        0.0000000000
        327        8.7532432878        0.0000000000        2.1919548938        0.0000010297        0.0000000000
        328        8.4550951352        0.0000000000        2.1252390415        0.0000010299        0.0000000000
        329        8.1493028686        0.0000000000        2.0563718451        0.0000010302        0.0000000000
        330        7.8362803533        0.0000000000        1.9853735116        0.0000010303        0.0000000000
        331        7.5163675313        0.0000000000        1.9123358902        0.0000010304        0.0000000000
        332        7.1899305951        0.0000000000        1.8373388490        0.0000010304        0.0000000000
        333        6.8574099397        0.0000000000        1.7603964595        0.0000010311        0.0000000000
        334        6.5192098682        0.0000000000        1.6815598989        0.0000010309        0.0000000000
        335        6.1757250885        0.0000000000        1.6008950896        0.0000010314        0.0000000000
        336        5.8273501292        0.0000000000        1.5184718952        0.0000010318        0.0000000000
        337        5.4744850984        0.0000000000        1.4343577826        0.0000010316        0.0000000000
        338        5.1175321980        0.0000000000        1.3486199668        0.0000010317        0.0000000000
        339        4.7568897832        0.0000000000        1.2613335853        0.0000010323        0.0000000000
        340        4.3929568415        0.0000000000        1.1725721851        0.0000010320        0.0000000000
        341        4.0261280321        0.0000000000        1.0824153473        0.0000010322        0.0000000000
        342        3.6567965779        0.0000000000        0.9909457792        0.0000010323        0.0000000000
        343        3.2853517527        0.0000000000        0.8982479043        0.0000010322        0.0000000000
        344        2.9121805731        0.0000000000        0.8044094778        0.0000010325        0.0000000000
        345        2.5376656909        0.0000000000        0.7095202971        0.0000010325        0.0000000000
        346        2.1621863121        0.0000000000        0.6136733059        0.0000010325        0.0000000000
        347        1.7861157494        0.0000000000        0.5169640926        0.0000010328        0.0000000000
        348        1.4098460178        0.0000000000        0.4194677166        0.0000010326        0.0000000000
        349        1.0336897329        0.0000000000        0.3213355865        0.0000010325        0.0000000000
        350        0.6580323901        0.0000000000        0.2226433251        0.0000010328        0.0000000000
        351        0.2832402818        0.0000000000        0.1234830741        0.0000010328        0.0000000000
        352        0.0903404986        0.0000000000        0.0239611035        0.0000010329        0.0000000000
        353        0.4623699870        0.0000000000        0.0758114931        0.0000010330        0.0000000000
        354        0.8324898592        0.0000000000        0.1757493091        0.0000010331        0.0000000000
        355        1.2004195600        0.0000000000        0.2756941439        0.0000010331        0.0000000000
        356        1.5658082689        0.0000000000        0.3755590989        0.0000010324        0.0000000000
        357        1.9283194602        0.0000000000        0.4752523330        0.0000010329        0.0000000000
        358        2.2876420660        0.0000000000        0.5746627187        0.0000010328        0.0000000000
        359        2.6434644832        0.0000000000        0.6736835444        0.0000010324        0.0000000000
        360        2.9954968192        0.0000000000        0.7721940669        0.0000010324        0.0000000000
        361        3.3434577962        0.0000000000        0.8700691438        0.0000010319        0.0000000000
        362        3.6870336378        0.0000000000        0.9672264328        0.0000010324        0.0000000000
        363        4.0259351885        0.0000000000        1.0635631025        0.0000010320        0.0000000000
        364        4.3598913619        0.0000000000        1.1589678965        0.0000010319        0.0000000000
        365        4.6886288361        0.0000000000        1.2533377766        0.0000010321        0.0000000000
        366        5.0118825469        0.0000000000        1.3465706409        0.0000010319        0.0000000000
